prev_sem_cgpa,avg_study_hours_per_day,attendance_percent,sleep_hours,extracurricular_score,num_projects_done,stress_level,internet_usage_hours,next_sem_cgpa
8.373537864203188,4.104897812216746,4.11748504765557,7.277043704451948,6.692530046350889,7.0,6.1,7.045616038706344,5.592167351959719
8.295986031488098,6.90531227966706,0.8806382931644969,2.9701513652282245,6.093204942723878,6.0,6.1,7.698516353068616,5.65054742234574
8.408362657930276,2.3588640719007987,16.025419614956828,5.603425713110102,4.512834217676759,2.0,6.1,5.573616800012506,4.049861421639237
8.320544852977633,3.1612283911778944,0.0,7.657273229174706,5.156618473804532,6.0,6.1,8.185370545750338,5.438468829499226
8.295199606649506,9.36163334057454,7.934691078687568,0.0412290383601419,6.995236444297095,7.0,6.1,3.141992301488167,6.928559728378132
8.404499635264624,0.0,4.6359813435079005,4.086411384361302,7.857665404669903,8.0,6.1,9.785790595377655,4.264053865941973
8.367423000824505,4.957834679383787,10.657858944933484,0.6374710725017065,1.247960716423083,5.0,6.1,9.74794412524309,4.7989284623261526
8.278551479135292,9.872345318481807,3.58040794247722,4.090347324831591,9.483153116826172,4.0,6.1,3.729334587221445,7.032923298165864
8.273582962705119,7.34115653348899,0.369299068948665,4.677065132145504,2.08109750651771,2.0,6.2,2.677184276591213,5.0333860239657096
8.32596211456939,2.614393562346819,0.3642702944216527,0.0,5.575648231225072,6.0,6.3,4.627658469511712,4.81582078011551
8.309649348499258,4.7537076760697285,0.0,3.798596935131079,0.1111293752965121,3.0,6.3,5.342834671469492,4.446164640836255
8.330520787725185,6.14813460193154,6.7499761344612805,5.5120888422575085,5.2145808974839465,6.0,6.3,1.4775635840264365,5.32283046366236
8.269066316013276,7.64000241861575,10.091203362321613,0.8851039151110897,1.0065471744993395,1.0,6.3,2.8916423403758285,4.551400659055466
8.29075456863827,2.6781243655458167,1.3103340454336276,7.379785730304686,8.957082408444482,1.0,6.4,12.150566085141136,5.02537903254639
8.26098420096787,5.881570509204448,0.0,2.5975585234268124,8.593352026196643,4.0,6.4,10.40761053083308,5.202793865777425
8.298447756760083,10.0,4.481569687906707,7.642530050985545,6.70833801350031,4.0,6.4,1.2016497627784362,6.3575001492257055
8.239202042476771,5.268466813602856,0.0630486583415574,7.126304574011667,4.857588921206262,3.0,6.5,5.553510182999879,5.267915309848791
8.335998394555588,0.1566937282465246,19.75832216029741,7.565265018211316,10.0,5.0,6.5,1.090586656546503,4.372320049711894
8.251409160685268,2.7950139605528737,1.5287545850757684,5.867047984030317,6.472822400589967,4.0,6.5,1.9985080513385949,4.57597550727838
8.22823572770098,10.0,9.934185740172005,3.659288229568545,1.0306835626003668,3.0,6.5,6.147547486018661,5.904090426085206
8.187264924994604,8.66327456112407,7.733873268504652,5.734155555298807,1.9136033873475968,2.0,6.6,10.29999068964829,5.436935150713303
8.23205003767058,4.677239626812647,1.0353566208611182,4.160513102556992,5.538150574257415,4.0,6.6,12.299394297345088,4.911608222735216
8.22451494474898,10.0,0.0,7.246659537803139,6.944788345042164,5.0,6.6,8.507126008467491,6.668677448980873
8.174523537020454,7.496452756936448,7.081730415880629,0.8422973270139027,7.579496233991532,6.0,6.6,8.783300532760887,6.329480166256079
8.172919711670549,0.9069915987891392,0.0,1.744938364019606,3.9238900340445775,7.0,6.6,5.523959200812887,4.50862625399197
8.19740015259583,3.9174448726251834,1.2257464919362548,5.495170248125201,2.964638405893199,3.0,6.7,4.876640670252847,4.304458212691396
8.202552376450447,4.452832899643331,3.1570223776836284,0.0,5.0825196911835455,5.0,6.8,4.585854873641686,4.926971524694224
8.234423525480903,9.119697067819954,5.011354140658872,4.339417569856922,8.064776854156325,6.0,6.8,1.755651747222427,6.43049863345332
8.195264991709813,4.786554822196492,0.0,0.0,8.423482538409552,5.0,6.8,9.375651666427554,5.377965056447928
8.13923211770245,9.282983850872064,13.846500132101006,3.683247256509449,6.1882297920129465,5.0,6.8,1.319198876358298,6.332583286358663
8.141152081788684,3.1073885181803758,4.9114248669515,2.068761685287713,0.9157503058322688,6.0,6.9,0.0,4.035003153585907
8.12771504383248,10.0,6.66930792569754,3.929487496119705,5.526470833873029,3.0,6.9,7.953296139397182,5.58044483748438
8.164694895745942,2.1725417349433784,9.191418634293536,2.8148324479525604,6.208008531481566,-0.0,6.9,9.958564518367533,4.198860311340774
8.067613589673199,8.890616024544986,5.867211383162224,5.937965315591888,8.646245325290241,1.0,6.9,0.4479700049637671,5.7151646642893255
8.175075162994048,8.794415046672848,0.5806163112140297,0.803154742614022,10.0,5.0,7.0,11.612507645615668,6.179393582932862
8.13375359727827,5.035606856121856,0.0,8.170966392749778,0.8156749106978158,2.0,7.0,3.271416390400211,3.920917106742978
8.1923401273779,3.7299961682039,9.29837783863184,5.580113851780897,1.864007224676402,-0.0,7.0,10.350098693626524,4.008498538520087
8.1474965700052,1.3201283916244289,0.0,2.4108631976117523,4.139032175363653,1.0,7.0,3.6968105297565135,3.8329219370428778
8.050875362792263,7.125690781777605,6.860377598361904,2.314700335875303,4.865929968384879,2.0,7.0,5.678108623405515,5.34025241383346
8.153127814718786,0.0,6.617063672339924,3.434252005849548,4.32401612160197,3.0,7.0,0.0,3.811749357561652
8.06231076280483,3.3393641025569205,16.834783482034474,3.774364581554503,8.500818798042301,6.0,7.0,9.408811058410976,5.1438945898464
8.1153604115338,3.6643019611450818,3.521032187881703,5.014393905301363,4.538747847162453,5.0,7.0,16.085332580112027,5.037045942203453
8.108508966465315,5.991804009496736,9.269411532973525,6.833345784936571,7.702899172069467,2.0,7.1,8.369651128680436,4.87856419627446
8.074455095149801,1.6746103979871587,0.0,0.3776465013211787,1.28231783652661,5.0,7.1,8.305488790761428,4.132251167961988
7.997637177659039,5.433324921457135,12.995300461404772,2.860891153037884,4.111786535026334,8.0,7.1,9.433916290991458,4.912026543564921
8.080466315365797,5.476027537822137,15.044721643324072,0.708653056334013,2.4969758032043656,3.0,7.1,10.033066076432313,4.4642520118240565
8.06561945769523,6.808025488074074,20.938483723104977,2.638062808322108,5.362901771465123,1.0,7.1,9.135004367287872,4.72064008251459
7.967796944414214,6.806763622416383,9.003330119115832,3.472672669386581,6.273999752978527,3.0,7.2,8.30197085821765,5.492117121522897
8.035146769419313,3.0375092778670947,2.978277750734094,7.276504298615507,2.3492712203081583,1.0,7.2,1.0934218724684657,3.930924904053872
8.027619391949628,7.473881590896404,5.748360094393735,2.093048019377206,6.475041976167535,4.0,7.2,1.5598850434238067,5.540722886465973
8.002288841835455,6.419273021703294,4.88362103405486,2.485935431240692,2.482699815371018,6.0,7.2,9.362941086296685,4.854229217733277
8.05083486229036,5.019308234875686,10.460112568975436,7.86349565034492,3.1420680088633057,3.0,7.2,1.7320842077784466,4.538902649635821
8.01443398779026,6.405464880464584,6.333085507541023,7.441361806776526,4.040238005363453,5.0,7.2,0.947453894146054,4.986977723529257
7.99311428339767,0.3224629895810256,1.1865402303298067,7.320669049437114,5.634170566757054,4.0,7.3,3.084506130862694,4.098470378002435
8.016554080440233,4.679415913285565,0.0,1.017397617380174,4.548172811639637,6.0,7.3,0.9951401785925666,4.714594346654839
8.011460301732134,7.239792141542571,1.0703293879232405,0.0,1.4892097875324728,7.0,7.3,2.173344890988791,5.597964361999395
7.921098095785686,7.967406250080962,15.693292550106523,0.2865185476118062,2.6100367816900967,4.0,7.4,4.421379452031529,4.786195876385239
7.924824163591998,0.6479979254059494,5.94298411543504,1.6921505403567467,5.467315506166618,3.0,7.4,5.508847151742012,3.722276935159468
8.064527019528319,0.0511979018810853,26.166541907655024,0.0,1.490970655066019,5.0,7.4,5.703134711968756,4.023182227919797
8.017915335151285,8.485954634837602,11.782074910796526,7.826162224041179,2.2198685298171266,2.0,7.5,12.72389576859972,4.9369082444738766
8.031673839735285,6.601683110609028,5.814192887674929,1.363794253138806,4.660479623183038,4.0,7.5,2.0549586867053837,4.781149766823856
8.033250023589202,5.197015188138304,3.132503930723148,4.322902256695893,5.956036329157745,4.0,7.5,12.680216135531069,5.010229106632399
7.945392749374708,4.952245628037395,0.0,2.723472444865755,2.633215118025986,6.0,7.6,4.9840686326949415,4.637346819280685
7.929188077011518,4.6659973291994525,6.172392362582853,3.999000788944207,3.365582490632699,7.0,7.6,2.8634392143122485,4.660184090392524
7.9477783025610975,1.7413644297388091,7.750073202461808,2.388960152666144,4.406104635203666,5.0,7.6,9.239908482490026,3.911279283132087
7.874071339420639,3.2108457882592525,5.687842155055051,2.9757498725207694,4.249808997872216,8.0,7.6,12.932669451557109,5.452576792178891
7.901591004068379,5.202120320931843,2.576559658971069,0.0,10.0,5.0,7.7,5.142458421673244,5.352839119443366
7.927336661421318,2.89055070176825,12.951018830056173,3.4215713924870137,3.869448163198976,2.0,7.7,0.0,3.555935843863056
7.868503142675438,0.0,6.419084299267807,2.457616907759798,2.4527236714996614,3.0,7.7,1.5362236673357044,3.7879422311437754
7.944949310311893,0.4981469793325204,13.601719502462815,4.522005807697408,7.865336891730452,1.0,7.7,9.670409900128409,4.0051429325293135
7.846922245605971,8.468192867376386,13.930755577752096,1.4900150618537893,8.180066237372762,4.0,7.7,2.8478458673723583,5.5832104076394256
7.924856950972633,0.0,11.871211362252543,3.653520289208376,5.950645057866541,5.0,7.8,2.697433902167434,3.706936248766634
7.920992747532606,10.0,7.935996118449075,0.0,7.908197172472371,6.0,7.8,5.649767219301762,6.401309128408007
7.8664850133837625,8.542974031064976,1.5485149068016897,3.594280944249913,5.73158726159015,2.0,7.8,3.9684481402794143,5.259114859590556
7.88010552239345,3.175173604885087,3.7828233745657,0.4360224914343786,1.5635474372087663,4.0,7.8,5.621973729947209,3.545955616147225
7.815871893975568,10.0,0.0,3.5223161561019998,7.204652804332701,4.0,7.9,7.032138918337751,6.385305574614741
7.7776255972453825,7.506729179669922,12.30897210034328,5.4856776467032295,10.0,4.0,7.9,10.90153555547126,5.607848220379997
7.789785524252631,2.5284798302919924,0.0,0.8638139217314418,7.600972309431181,5.0,7.9,8.954986484874603,4.95165582809182
7.819972991998262,5.059470932973071,19.37289665027705,2.5873323092654164,6.290311634232858,3.0,7.9,2.1209597484414333,5.069473483448722
7.882345873214442,6.731964622444627,0.0,2.737207691507201,1.9560140188845727,4.0,7.9,11.580000326762752,4.497651031165772
7.840675484113323,7.354363548933931,2.7669449153721337,2.3453867582629297,0.0,3.0,8.0,1.8807962520002173,4.817048963756361
7.850398746159683,2.108058547241344,0.0,0.0,9.383892595296,-0.0,8.0,7.381404534526292,3.981988816360434
7.819266297996087,3.616025177917006,0.0,3.547554557249509,0.9981949549076636,4.0,8.0,13.86840275422398,3.538167566191365
7.710669353659168,0.0,2.103498155092394,5.622560940802579,9.63432291746948,2.0,8.0,0.0,3.836070629029291
7.7140520552867216,1.2543836626074556,0.0,3.2073075650352934,1.6883928228359766,4.0,8.1,0.0,3.6798829660067343
7.791858967037189,10.0,8.785600453959326,0.0,9.746904434454065,5.0,8.1,5.245163591352505,6.116733554173595
7.733646956736017,5.1685421695563845,0.3765823516485485,7.3933784611584095,6.603921434853621,6.0,8.1,8.679001278894225,4.972035461862333
7.73228487960947,0.5829530942373018,3.819557709002391,7.09286492066397,7.39568163995539,8.0,8.2,8.363495535123992,4.67871696074182
7.663937486839476,4.42432182783736,0.0,0.0,5.960114629701373,2.0,8.2,8.45449057403579,4.441135687246497
7.765505832051844,5.9556647185666645,2.5879079421023152,0.865144503353279,0.3715937472044646,3.0,8.2,1.170753898785979,4.048073801218602
7.692016054198644,6.765701865734116,0.0,0.1108863828284178,10.0,3.0,8.2,9.631363379868452,5.556223711639413
7.6606994516356925,2.5074570007698505,7.903420219048403,2.307754390427524,5.171981618624786,3.0,8.2,2.2071238999117724,4.092653908300465
7.7458222477431775,5.1334115978876005,11.895933032900718,4.872367120383478,1.7251941569037317,2.0,8.3,2.004810107932601,3.4753156864175345
7.768091878107308,7.930458663596871,0.0,2.3696397642582427,3.556784841603345,4.0,8.3,8.78325813219123,5.152343293807419
7.662935348935644,5.058114456336418,16.62394211056518,6.545246201054873,4.708485396600088,7.0,8.4,7.729741076291334,4.965883153310863
7.721301915769846,9.554055667259853,0.0,0.0,4.908815214784523,6.0,8.4,10.5018500948896,5.68914717974988
7.716378826789892,2.743206763569958,5.539801385703257,2.752524019958147,3.4303935852285394,6.0,8.4,10.086001233423378,4.3939997958981785
7.754803877659759,3.9669039786525513,0.0,4.023942907137229,5.847803230026942,3.0,8.4,8.792754203645607,4.186426359015216
7.624898981442798,0.0,0.0,1.782296973418647,2.454522762790918,4.0,8.5,2.993845322076897,3.38791055681765
7.727465247494109,5.706160474485928,0.0,0.939656912054871,7.932617701306449,5.0,8.5,6.7301392301472,4.698057052539023
7.763600086722312,8.573306814180322,2.064994560688988,2.742948386315104,0.0446767306704366,2.0,8.5,7.157064203613237,4.673174359025544
7.647494456175681,4.826554552730416,13.570786261348186,3.215577336015644,0.0,1.0,8.5,0.0,4.2028182586734815
7.626679028324734,5.398865408958649,10.865384743706844,5.152954804022262,0.7027572472019697,5.0,8.6,0.0,4.032546839607163
7.686064223934261,3.708805635276576,11.302451645682586,4.636113714019416,2.9156070331588486,6.0,8.6,3.433466839373942,4.071553115556075
7.718595654443163,0.9080204890955812,8.217318207646036,7.802378057364996,1.6645256300275877,2.0,8.6,3.1573680224466028,2.995704315250502
7.552763575367664,0.0,14.924029901020203,8.096441092132634,5.2036630834275925,3.0,8.6,7.168317296289458,3.47498707691437
7.586421406152945,4.40121767802641,4.051869769060473,3.9207737945081096,0.7141530696516154,4.0,8.6,3.0665004943062937,3.704990683447923
7.57554279634662,4.78201381370161,0.0,3.2317696451101963,1.2843129880930289,5.0,8.6,13.111185057639624,4.3062065122829765
7.543398382041236,3.25470992816901,5.289070904103981,4.463923575892071,2.744795885225168,4.0,8.7,3.674278521073596,4.135161863553914
7.67119063279807,3.648926182390145,0.0,8.584937479630065,4.217694165167784,5.0,8.7,0.3636954352129429,4.380141456358254
7.614712706843041,5.29568908543655,3.5420677815452883,2.677430299952976,1.3851173085615458,7.0,8.7,10.842137302069276,4.047515388503645
7.620252174175487,0.6405429350747734,4.937250236023169,2.6869777855049515,1.2286246509766414,2.0,8.7,0.0,3.2887023623416654
7.619372531401152,4.441850101463106,0.0,0.0,0.0,3.0,8.8,1.874956468912755,3.993620964765132
7.510197044520672,7.731791505122902,8.981025089128526,7.4692903283762435,4.428512374095888,5.0,8.8,7.252101000492985,5.264628669399533
7.5285529126277675,0.3083175154527229,9.371453660444748,8.88458637114759,5.833361582864283,6.0,8.9,9.88434828419611,3.8880587083894143
7.623565725343491,5.647067770680624,11.907686751259863,1.7813181176518706,8.030846429219539,0.0,8.9,0.1796291298677501,4.534363707427544
7.525000688267633,7.837887271333263,0.0,1.3918915114068664,9.67376629555864,3.0,8.9,0.0,5.636839312141995
7.587393017718397,5.145564778513654,0.0,1.2986658022173247,6.715096709955214,5.0,9.0,2.6246127901263563,5.207258574356692
7.527752741532508,3.812462933153372,5.371665023851219,2.6657354628301326,8.834913001419993,4.0,9.1,5.417244984043296,4.315451043658735
7.627071318106615,2.811302100864897,11.682456049216412,8.357628704349741,8.158932664278485,6.0,9.1,11.241437931590552,4.752382005246491
7.506145431775223,5.731023480398422,11.170016431821626,8.517998241379116,5.862335643698184,4.0,9.1,2.731957486163302,4.612550652614308
7.535583423957198,10.0,5.900640868707638,3.235400004612406,3.72501790410822,6.0,9.2,2.164089865300549,5.423719891040035
7.542768639806103,6.4564830434705325,7.284355694285781,0.928729055948516,1.838210655600664,6.0,9.2,1.3325156200087838,4.171591062264724
7.458571303534339,9.1480135313151,0.0,0.0,6.905712759502451,0.0,9.2,11.322895988969922,4.926552387410175
7.500266538077857,4.786388906076431,13.318113476233782,4.10651046603858,3.6650599375038144,3.0,9.2,7.978348952496487,3.849012990019019
7.417657655257208,0.0,14.61569245053147,5.196652428563911,4.75900697802633,4.0,9.4,6.125895444094766,3.201452241941298
7.501543729328543,5.824010729798348,0.0,4.912272919103669,6.321418751524356,3.0,9.4,7.479997594805463,4.260882273652417
7.466341840325903,10.0,6.837151012565778,0.9278398130093808,5.814776752521163,4.0,9.5,0.0,5.28970512387841
7.484532385533943,0.4583579546126951,12.01889803837947,3.2034822271132817,8.289176273781747,3.0,9.6,4.336698097817053,3.521485871469105
7.4455844321249485,0.999173734706738,14.199968221206078,3.994703835506151,2.980634450055585,0.0,9.6,3.80370327402022,2.9214808609505463
7.398301813342701,0.992492131669762,0.0,2.8565925333987057,5.6800677415692125,5.0,9.7,9.262379634128964,3.244181371281677
7.502602391212901,7.419503315164857,12.782332486067144,0.4470615608688939,4.128428075699666,2.0,9.7,4.301099166755484,4.1136972669999405
7.54855631255829,1.059821986612536,4.887538429800407,10.70640334732407,8.765648159247124,6.0,9.8,0.7658434201145261,4.139310811232882
7.341470344067943,7.971298479629142,5.325892761410862,0.4308624190150374,0.0,6.0,9.8,8.030598318458996,4.352172893931031
7.367068108774479,8.933765068100776,4.565432291608724,2.3930352207325702,7.457061295409486,6.0,9.9,0.7878698377208939,5.740334014961011
7.316581266524625,10.0,19.37277604987676,5.203234452147512,5.811419857797787,7.0,9.9,3.743861459379863,5.673671537495661
7.395570291468242,10.0,7.308995742909656,4.177728109004724,2.538524847612303,2.0,10.0,0.4102365307652029,4.923724840494651
7.36803071481233,2.671353368071343,0.0,0.6698436090312598,0.0,7.0,10.0,8.054283491627542,3.902095268871008
7.367393868972054,6.462946319801553,20.531576065291453,2.1439125088621163,9.297780963977898,2.0,10.0,0.0,4.657060869527671
7.420445714422948,5.456500072236798,0.0,2.9400139061862625,5.41243890132824,5.0,10.0,2.716048528267194,4.2980131373170245
7.389139807062688,0.2700798781711673,0.0,5.694792466944137,9.27244084613206,1.0,10.0,3.126034592354317,3.6052463127077496
7.3304213276272465,1.1349689114623462,2.8263497041128094,0.3606203427506836,6.3497530297021845,5.0,10.0,5.401437338219264,3.792377779275412
7.29494795365531,1.7873584372559312,15.707309709527213,0.0,8.730534733987188,4.0,10.0,9.115896488416576,3.88369258339458
7.319356680468102,3.860197624388652,10.8914536762179,3.849247847815039,6.377184607966341,5.0,10.0,13.2380041746859,4.554592174383047
7.225461231564169,0.0,8.692976158779311,2.3583131307403447,6.832386251984313,5.0,10.0,2.970114019768232,3.4241169416778425
7.250065146419679,4.503384073731424,2.0527504266380827,0.0,0.0,2.0,10.0,1.2602409829668313,3.399779315044322
7.416676001940868,7.925699623072276,3.701037644044825,6.989253516199546,3.1341043127055217,2.0,10.0,0.6126950678640453,4.39173480647236
7.246227157958875,10.0,14.173583745982992,3.5048128248131527,2.341966464079828,0.0,10.0,6.004128390135592,4.285396657531851
7.217103369740978,0.3984646176731909,6.919444360593138,6.257422957282562,0.0,4.0,10.0,14.049068866986817,2.780907452724418
7.297005177757895,6.300035721560469,12.79638024444782,1.893409305874388,9.30840726912524,2.0,10.0,6.726106725089354,5.01882579436212
7.2890536191841315,8.941690530273075,6.052081113846303,7.083076445983158,2.173034064044716,3.0,10.0,2.5735992899971607,4.692641167060706
7.2971801794217965,5.866939150164144,19.604041226995516,1.6308406734118637,4.755456945963873,4.0,10.0,14.869263690547868,4.329426653956221
7.260304595025383,1.2424438302455303,12.21460470912961,1.5035189281226935,1.1830337895695089,3.0,10.0,0.7406805346576915,2.89604729441161
7.231554567795969,4.804589554286591,5.300236009235931,11.67712425704169,8.46405297388698,3.0,10.0,4.367296652931048,4.456706632014271
7.2633368379629415,1.6734277609837402,1.8008209197288347,0.0,1.5601962612327125,3.0,10.0,1.7063993852612485,3.241783199078679
7.259134491318086,1.206452057904424,0.0,6.104286254499108,7.631516847601063,6.0,10.0,8.321006071494185,4.01735786466949
7.220767939720875,5.899008573571053,12.306477769043004,2.45789691004704,6.361063831740554,4.0,10.0,0.0,4.39051764000853
7.251849230096477,2.178496013501251,2.3094009107493223,5.392426357463549,2.301582248067347,1.0,10.0,16.703202483576824,3.101598280579968
7.149853352608347,7.320339015298262,13.919534815659071,0.0,0.0,4.0,10.0,6.825661720678698,4.2355678898618745
7.204652465846413,8.522419542661622,0.0,3.277221586972694,2.26672334912,2.0,10.0,3.751920309794593,4.127842345047429
7.215308620909081,4.322864644985733,1.0965116860021804,4.44251811302821,5.662705370341066,6.0,10.0,11.06598658254742,4.318355646781722
7.179632430166803,0.5661697197514148,5.29982493064144,3.562701489138825,7.536541685481169,5.0,10.0,4.727300115355362,3.068986383347052
7.23226933361643,8.78951838878327,0.0,0.2293677161797821,3.8442629795085153,6.0,10.0,5.846542660407492,5.102357342556742
7.216065130287044,7.698253230252597,8.71333444837207,0.5788998896041081,0.6827719460309599,7.0,10.0,5.861142477744365,4.709377240657922
7.244164460820553,6.934199041725061,1.3780109813883623,3.4537332420112934,3.671320532406636,7.0,10.0,2.6338721080055185,4.874191726365624
7.128478489352706,9.229883710423495,7.260588495912802,6.637874369418764,6.798852251277828,4.0,10.0,0.4677302020184939,5.057403284473121
7.119758880573256,2.952902911910813,0.0707463248287914,4.275556555635863,5.2801018354892,3.0,10.0,8.509138170820808,3.723125201959818
7.177971265954433,5.900519921530055,6.137887962211745,5.0645770775482415,3.0607424264445857,4.0,10.0,1.439543295091336,4.466409112578186
7.075164156586206,7.647319805862351,3.785128109433085,3.917926364866405,3.304457469727479,6.0,10.0,4.011676059817872,5.034564241430154
7.069959143151803,6.903822951506838,11.56205571023975,2.474922626201404,3.18779342132126,4.0,10.0,4.403582398661671,4.310432575808673
7.1005222032919715,5.126777704825039,0.8720582641415131,6.8500308221319,5.207818581888131,4.0,10.0,0.0,4.196118821987726
7.126410829735504,7.743688231403025,0.2069710840865619,7.147117204498951,2.279623103404326,6.0,10.0,14.194764495102625,4.866548954925858
7.162755253698176,2.6758663252581805,4.146928260018566,5.908985923159312,6.392171652857376,2.0,10.0,8.28435370506271,3.2082808356127392
7.145697642571137,9.966531185559576,7.242907275940186,6.553157124701568,8.532574960825055,5.0,10.0,1.295335540120618,5.471855403585772
7.154132865852799,4.212103633433044,9.626376182594644,6.518723708272507,7.846709902676538,3.0,10.0,4.532909425989018,4.4640146338687545
7.097065148042235,1.8805058051000825,0.0,6.131068800677255,3.6109024890130175,3.0,10.0,0.7493263746853962,3.4809915453425098
7.04846435659226,6.066889595048231,5.405374678418752,4.482297489362012,2.639691462007004,6.0,10.0,9.566134389443055,4.36663270659252
7.210341337397705,0.0,12.17023552963871,0.2531667387390333,7.135809652510383,2.0,10.0,5.753683927415773,2.731062257857778
7.115437914289405,6.571534645814804,0.0,8.593386308312082,7.059322881715262,4.0,10.0,2.766800602346016,4.598670749983289
7.0445712508741165,8.098354598931955,14.35208888175101,3.653476633591789,0.0,2.0,10.0,4.58298328335498,3.860070858602696
7.080860766494339,2.3097816311429247,14.31345453851352,10.141647627971306,3.703661101528722,3.0,10.0,8.366825350014478,3.3999306469342456
7.105149832622727,0.7512064466512066,8.027147388606123,5.517007027684599,6.722413860349066,2.0,10.0,0.8317769202943934,3.0019641859846105
7.034440748526315,2.6304262995872607,14.716036788549332,4.886547209815496,6.544576392958946,5.0,10.0,5.9334539722171975,3.6028999292575743
7.050086960506745,0.5787219813977016,13.65306976166426,3.1661449968531654,1.56202992610305,5.0,10.0,0.0,2.4314886452265103
7.120045954167795,3.382558795971496,16.587940968276698,1.0117239836777991,3.423554446357705,3.0,10.0,6.010892801604816,3.7970456478015175
7.0734396205639705,2.060740034534067,10.058500185718932,3.618280705848667,3.0695760298119765,2.0,10.0,8.460791434746758,2.988859951724217
6.946613824716653,1.995183682497436,0.0,2.0663336857297336,5.620148237806552,3.0,10.0,12.855478818554356,3.467004672872442
7.045488305730509,5.812358435189633,8.594598571890941,2.529910955426116,7.958986550296298,6.0,10.0,0.0,4.721447176585375
6.975091836796895,6.102860509893481,2.4778759157208463,8.991796232225639,8.410900220391964,2.0,10.0,7.742786811066383,4.15540970138383
6.910063515667404,5.797494789139437,12.209398907347978,1.387580968800416,5.074692088191192,2.0,10.0,3.9717288073384536,3.709777696360716
6.986522891868819,5.909463511662268,0.0,3.188922332080826,1.8304903648869544,5.0,10.0,6.123095766255164,3.768158411867295
6.928346858427622,2.706754751293266,11.599075792101662,4.632536551461387,10.0,0.0,10.0,13.451108638498372,3.5120739920664565
7.052393586606417,7.408279388122021,10.856280146124174,0.7793945003644247,8.575746922165203,4.0,10.0,1.5052199474677317,4.979366980079225
6.988830606318876,2.835833902162092,0.0,7.231700984899218,5.365639408405827,3.0,10.0,2.4568235848518287,3.3502558508473936
6.99798514316416,2.4802298301332795,13.334665334539128,0.0,1.9623257826271845,1.0,10.0,0.0,3.3713254446122725
6.88069010468984,1.160584757911976,14.164259480080895,7.24188612331568,1.2715205655031885,5.0,10.0,0.0,3.2554507064999414
6.942142459660874,2.1658493856546253,6.550959540404485,8.16854014289528,6.598566955274054,7.0,10.0,0.0,4.131480096438394
6.94552726827251,0.0091232181938445,0.1825697859721413,8.438562003009293,4.318229901108099,6.0,10.0,5.605208807643929,3.137066241464625
6.930500855936423,7.905095855951115,5.606029296671219,8.342215641349208,8.228946586218136,3.0,10.0,10.812685958708858,5.2127870440451884
6.880390036866251,0.1430879120426755,8.933803308334037,1.6063685862267554,4.740165325852341,2.0,10.0,2.5703530225278466,2.775405434486216
6.886361269340489,2.673622727987211,10.15946040445962,8.617505700109493,3.740031310203375,7.0,10.0,8.65911690638954,3.725154747321643
6.879948729337764,7.051936692827908,0.0,5.2110371819873045,8.136919461317122,7.0,10.0,7.232012985598368,5.087785040846732
6.813900855001628,8.849397551739353,12.076116402074526,2.0006653765067384,0.5079663733715619,3.0,10.0,10.408276189121503,4.414313726002682
6.915854499073955,10.0,3.6820283944663696,1.825019126169818,0.8770027415981214,3.0,10.0,0.0,4.6620788090620735
6.929102979263759,0.7101343309175745,9.801649019735764,2.362366021501445,4.201682228822895,7.0,10.0,1.1669441884577592,3.2555349815758663
6.822507098958304,4.941399826462156,3.4317677750726654,7.473321165768929,1.7232880167292346,3.0,10.0,3.4660473723887963,3.436451246199776
6.8656760942582356,8.625906119090342,0.0,5.130259344667209,7.020308023234344,2.0,10.0,9.162255961470477,4.893248371490131
6.906481264260674,3.1081752341859725,3.554830029379441,7.21763082099808,0.0,3.0,10.0,9.147473545329936,3.2034744958403065
6.984581976268857,7.944228148957248,3.245277718558267,2.578452758041104,9.934747215428086,1.0,10.0,6.479760830054805,4.68398257012854
6.889085380542223,6.370405614080536,7.20972502900945,4.745426555251702,0.6385078365466286,3.0,10.0,8.054936692332662,3.3381045860208527
6.8397882939237045,10.0,2.306593426572132,2.7366173033295715,5.179138476046927,5.0,10.0,4.553854120850346,5.060024217542025
6.752618527206645,7.246193407692901,0.2793196992224848,0.0,6.63032621796008,5.0,10.0,2.1892019451947093,4.859061843950144
6.866332769879479,0.0,10.777636053891554,0.6470803735578776,5.643447325630064,4.0,10.0,9.383193712487213,3.5035777320467387
6.773241443454016,2.883728301748425,15.778749667552582,3.861480393362098,10.0,6.0,10.0,6.9624168812890135,3.962104654613004
6.83962362528643,9.878084125950288,0.0,3.862674814722806,1.2788793830977312,4.0,10.0,3.215865186693048,4.4786801321103695
6.7749919620876735,7.773312840347052,0.0,1.7100972613715395,2.683586470340425,0.0,10.0,6.341536224189916,3.804458203509988
6.75595251706499,8.761298230157818,13.58943837910376,0.8342886666823769,4.4845198134650825,7.0,10.0,1.8443392598421275,5.315420537993524
6.756838689362189,2.845839160476938,0.0,5.745525405134246,0.4009910126458427,2.0,10.0,7.611368743157599,2.8732588309725866
6.772887858829181,1.3596646746256715,13.98872824495395,3.6510247555223816,4.67817807397272,2.0,10.0,1.4326858322878375,2.7826160721763102
6.868010320226268,4.033118070995898,5.1945715305140805,5.0921025412253575,4.303226037261558,4.0,10.0,3.2349718438374606,3.843286705322457
